file_name,file_path,labels,width,height,format_type,mapped_labels,image_description
cat.4339,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4339.jpg,cat,499,375,jpg,Кот,Изображение cat.4339 имеет разрешение 499x375.
cat.4340,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4340.jpg,cat,433,499,jpg,Кот,Изображение cat.4340 имеет разрешение 433x499.
cat.4341,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4341.jpg,cat,356,379,jpg,Кот,Изображение cat.4341 имеет разрешение 356x379.
cat.4342,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4342.jpg,cat,449,338,jpg,Кот,Изображение cat.4342 имеет разрешение 449x338.
cat.4343,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4343.jpg,cat,499,375,jpg,Кот,Изображение cat.4343 имеет разрешение 499x375.
cat.4344,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4344.jpg,cat,499,375,jpg,Кот,Изображение cat.4344 имеет разрешение 499x375.
cat.4345,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4345.jpg,cat,231,328,jpg,Кот,Изображение cat.4345 имеет разрешение 231x328.
cat.4346,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4346.jpg,cat,499,375,jpg,Кот,Изображение cat.4346 имеет разрешение 499x375.
cat.4347,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4347.jpg,cat,500,374,jpg,Кот,Изображение cat.4347 имеет разрешение 500x374.
cat.4348,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4348.jpg,cat,500,374,jpg,Кот,Изображение cat.4348 имеет разрешение 500x374.
cat.4349,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4349.jpg,cat,249,172,jpg,Кот,Изображение cat.4349 имеет разрешение 249x172.
cat.4350,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4350.jpg,cat,200,199,jpg,Кот,Изображение cat.4350 имеет разрешение 200x199.
cat.4351,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4351.jpg,cat,299,189,jpg,Кот,Изображение cat.4351 имеет разрешение 299x189.
cat.4352,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4352.jpg,cat,400,357,jpg,Кот,Изображение cat.4352 имеет разрешение 400x357.
cat.4353,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4353.jpg,cat,500,374,jpg,Кот,Изображение cat.4353 имеет разрешение 500x374.
cat.4354,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4354.jpg,cat,500,374,jpg,Кот,Изображение cat.4354 имеет разрешение 500x374.
cat.4355,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4355.jpg,cat,499,332,jpg,Кот,Изображение cat.4355 имеет разрешение 499x332.
cat.4356,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4356.jpg,cat,499,375,jpg,Кот,Изображение cat.4356 имеет разрешение 499x375.
cat.4357,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4357.jpg,cat,499,375,jpg,Кот,Изображение cat.4357 имеет разрешение 499x375.
cat.4358,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4358.jpg,cat,159,288,jpg,Кот,Изображение cat.4358 имеет разрешение 159x288.
cat.4359,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4359.jpg,cat,430,499,jpg,Кот,Изображение cat.4359 имеет разрешение 430x499.
cat.4360,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4360.jpg,cat,149,110,jpg,Кот,Изображение cat.4360 имеет разрешение 149x110.
cat.4361,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4361.jpg,cat,499,375,jpg,Кот,Изображение cat.4361 имеет разрешение 499x375.
cat.4362,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4362.jpg,cat,120,113,jpg,Кот,Изображение cat.4362 имеет разрешение 120x113.
cat.4363,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4363.jpg,cat,133,124,jpg,Кот,Изображение cat.4363 имеет разрешение 133x124.
cat.4364,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4364.jpg,cat,500,490,jpg,Кот,Изображение cat.4364 имеет разрешение 500x490.
cat.4365,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4365.jpg,cat,500,374,jpg,Кот,Изображение cat.4365 имеет разрешение 500x374.
cat.4366,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4366.jpg,cat,500,374,jpg,Кот,Изображение cat.4366 имеет разрешение 500x374.
cat.4367,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4367.jpg,cat,318,499,jpg,Кот,Изображение cat.4367 имеет разрешение 318x499.
cat.4368,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4368.jpg,cat,499,296,jpg,Кот,Изображение cat.4368 имеет разрешение 499x296.
cat.4369,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4369.jpg,cat,499,402,jpg,Кот,Изображение cat.4369 имеет разрешение 499x402.
cat.4370,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4370.jpg,cat,447,255,jpg,Кот,Изображение cat.4370 имеет разрешение 447x255.
cat.4371,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4371.jpg,cat,485,499,jpg,Кот,Изображение cat.4371 имеет разрешение 485x499.
cat.4372,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4372.jpg,cat,500,374,jpg,Кот,Изображение cat.4372 имеет разрешение 500x374.
cat.4373,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4373.jpg,cat,500,481,jpg,Кот,Изображение cat.4373 имеет разрешение 500x481.
cat.4374,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4374.jpg,cat,499,375,jpg,Кот,Изображение cat.4374 имеет разрешение 499x375.
cat.4375,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4375.jpg,cat,444,499,jpg,Кот,Изображение cat.4375 имеет разрешение 444x499.
cat.4376,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4376.jpg,cat,500,301,jpg,Кот,Изображение cat.4376 имеет разрешение 500x301.
cat.4377,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4377.jpg,cat,249,166,jpg,Кот,Изображение cat.4377 имеет разрешение 249x166.
cat.4378,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4378.jpg,cat,489,475,jpg,Кот,Изображение cat.4378 имеет разрешение 489x475.
cat.4379,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4379.jpg,cat,499,375,jpg,Кот,Изображение cat.4379 имеет разрешение 499x375.
cat.4380,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4380.jpg,cat,320,239,jpg,Кот,Изображение cat.4380 имеет разрешение 320x239.
cat.4381,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4381.jpg,cat,500,480,jpg,Кот,Изображение cat.4381 имеет разрешение 500x480.
cat.4382,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4382.jpg,cat,500,371,jpg,Кот,Изображение cat.4382 имеет разрешение 500x371.
cat.4383,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4383.jpg,cat,419,360,jpg,Кот,Изображение cat.4383 имеет разрешение 419x360.
cat.4384,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4384.jpg,cat,500,494,jpg,Кот,Изображение cat.4384 имеет разрешение 500x494.
cat.4385,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4385.jpg,cat,499,374,jpg,Кот,Изображение cat.4385 имеет разрешение 499x374.
cat.4386,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4386.jpg,cat,256,305,jpg,Кот,Изображение cat.4386 имеет разрешение 256x305.
cat.4387,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4387.jpg,cat,353,499,jpg,Кот,Изображение cat.4387 имеет разрешение 353x499.
cat.4388,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4388.jpg,cat,500,374,jpg,Кот,Изображение cat.4388 имеет разрешение 500x374.
cat.4389,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4389.jpg,cat,378,499,jpg,Кот,Изображение cat.4389 имеет разрешение 378x499.
cat.4390,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4390.jpg,cat,176,197,jpg,Кот,Изображение cat.4390 имеет разрешение 176x197.
cat.4391,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4391.jpg,cat,500,374,jpg,Кот,Изображение cat.4391 имеет разрешение 500x374.
cat.4392,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4392.jpg,cat,372,277,jpg,Кот,Изображение cat.4392 имеет разрешение 372x277.
cat.4393,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4393.jpg,cat,399,355,jpg,Кот,Изображение cat.4393 имеет разрешение 399x355.
cat.4394,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4394.jpg,cat,307,337,jpg,Кот,Изображение cat.4394 имеет разрешение 307x337.
cat.4395,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4395.jpg,cat,328,500,jpg,Кот,Изображение cat.4395 имеет разрешение 328x500.
cat.4396,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4396.jpg,cat,481,500,jpg,Кот,Изображение cat.4396 имеет разрешение 481x500.
cat.4397,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4397.jpg,cat,240,239,jpg,Кот,Изображение cat.4397 имеет разрешение 240x239.
cat.4398,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4398.jpg,cat,354,317,jpg,Кот,Изображение cat.4398 имеет разрешение 354x317.
cat.4399,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4399.jpg,cat,499,478,jpg,Кот,Изображение cat.4399 имеет разрешение 499x478.
cat.4400,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4400.jpg,cat,500,375,jpg,Кот,Изображение cat.4400 имеет разрешение 500x375.
cat.4401,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4401.jpg,cat,500,374,jpg,Кот,Изображение cat.4401 имеет разрешение 500x374.
cat.4402,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4402.jpg,cat,313,483,jpg,Кот,Изображение cat.4402 имеет разрешение 313x483.
cat.4403,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4403.jpg,cat,458,478,jpg,Кот,Изображение cat.4403 имеет разрешение 458x478.
cat.4404,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4404.jpg,cat,250,181,jpg,Кот,Изображение cat.4404 имеет разрешение 250x181.
cat.4405,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4405.jpg,cat,499,375,jpg,Кот,Изображение cat.4405 имеет разрешение 499x375.
cat.4406,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4406.jpg,cat,499,334,jpg,Кот,Изображение cat.4406 имеет разрешение 499x334.
cat.4407,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4407.jpg,cat,234,269,jpg,Кот,Изображение cat.4407 имеет разрешение 234x269.
cat.4408,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4408.jpg,cat,379,499,jpg,Кот,Изображение cat.4408 имеет разрешение 379x499.
cat.4409,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4409.jpg,cat,271,230,jpg,Кот,Изображение cat.4409 имеет разрешение 271x230.
cat.4410,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4410.jpg,cat,472,499,jpg,Кот,Изображение cat.4410 имеет разрешение 472x499.
cat.4411,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4411.jpg,cat,383,256,jpg,Кот,Изображение cat.4411 имеет разрешение 383x256.
cat.4412,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4412.jpg,cat,319,240,jpg,Кот,Изображение cat.4412 имеет разрешение 319x240.
cat.4413,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4413.jpg,cat,499,433,jpg,Кот,Изображение cat.4413 имеет разрешение 499x433.
cat.4414,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4414.jpg,cat,399,352,jpg,Кот,Изображение cat.4414 имеет разрешение 399x352.
cat.4415,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4415.jpg,cat,449,338,jpg,Кот,Изображение cat.4415 имеет разрешение 449x338.
cat.4416,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4416.jpg,cat,499,375,jpg,Кот,Изображение cat.4416 имеет разрешение 499x375.
cat.4417,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4417.jpg,cat,374,499,jpg,Кот,Изображение cat.4417 имеет разрешение 374x499.
cat.4418,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4418.jpg,cat,499,375,jpg,Кот,Изображение cat.4418 имеет разрешение 499x375.
cat.4419,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4419.jpg,cat,400,315,jpg,Кот,Изображение cat.4419 имеет разрешение 400x315.
cat.4420,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4420.jpg,cat,134,126,jpg,Кот,Изображение cat.4420 имеет разрешение 134x126.
cat.4421,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4421.jpg,cat,500,391,jpg,Кот,Изображение cat.4421 имеет разрешение 500x391.
cat.4422,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4422.jpg,cat,499,500,jpg,Кот,Изображение cat.4422 имеет разрешение 499x500.
cat.4423,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4423.jpg,cat,500,377,jpg,Кот,Изображение cat.4423 имеет разрешение 500x377.
cat.4424,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4424.jpg,cat,476,499,jpg,Кот,Изображение cat.4424 имеет разрешение 476x499.
cat.4425,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4425.jpg,cat,366,457,jpg,Кот,Изображение cat.4425 имеет разрешение 366x457.
cat.4426,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4426.jpg,cat,375,499,jpg,Кот,Изображение cat.4426 имеет разрешение 375x499.
cat.4427,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4427.jpg,cat,494,394,jpg,Кот,Изображение cat.4427 имеет разрешение 494x394.
cat.4428,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4428.jpg,cat,287,300,jpg,Кот,Изображение cat.4428 имеет разрешение 287x300.
cat.4429,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4429.jpg,cat,220,384,jpg,Кот,Изображение cat.4429 имеет разрешение 220x384.
cat.4430,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4430.jpg,cat,500,329,jpg,Кот,Изображение cat.4430 имеет разрешение 500x329.
cat.4431,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4431.jpg,cat,200,149,jpg,Кот,Изображение cat.4431 имеет разрешение 200x149.
cat.4432,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4432.jpg,cat,312,186,jpg,Кот,Изображение cat.4432 имеет разрешение 312x186.
cat.4433,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4433.jpg,cat,474,316,jpg,Кот,Изображение cat.4433 имеет разрешение 474x316.
cat.4434,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4434.jpg,cat,500,400,jpg,Кот,Изображение cat.4434 имеет разрешение 500x400.
cat.4435,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4435.jpg,cat,345,441,jpg,Кот,Изображение cat.4435 имеет разрешение 345x441.
cat.4436,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4436.jpg,cat,199,162,jpg,Кот,Изображение cat.4436 имеет разрешение 199x162.
cat.4437,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4437.jpg,cat,500,374,jpg,Кот,Изображение cat.4437 имеет разрешение 500x374.
cat.4438,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4438.jpg,cat,463,499,jpg,Кот,Изображение cat.4438 имеет разрешение 463x499.
cat.4439,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4439.jpg,cat,184,236,jpg,Кот,Изображение cat.4439 имеет разрешение 184x236.
cat.4440,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4440.jpg,cat,319,240,jpg,Кот,Изображение cat.4440 имеет разрешение 319x240.
cat.4441,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4441.jpg,cat,350,218,jpg,Кот,Изображение cat.4441 имеет разрешение 350x218.
cat.4442,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4442.jpg,cat,407,280,jpg,Кот,Изображение cat.4442 имеет разрешение 407x280.
cat.4443,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4443.jpg,cat,349,297,jpg,Кот,Изображение cat.4443 имеет разрешение 349x297.
cat.4444,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4444.jpg,cat,349,262,jpg,Кот,Изображение cat.4444 имеет разрешение 349x262.
cat.4445,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4445.jpg,cat,500,374,jpg,Кот,Изображение cat.4445 имеет разрешение 500x374.
cat.4446,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4446.jpg,cat,318,171,jpg,Кот,Изображение cat.4446 имеет разрешение 318x171.
cat.4447,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4447.jpg,cat,500,445,jpg,Кот,Изображение cat.4447 имеет разрешение 500x445.
cat.4448,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4448.jpg,cat,500,374,jpg,Кот,Изображение cat.4448 имеет разрешение 500x374.
cat.4449,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4449.jpg,cat,420,461,jpg,Кот,Изображение cat.4449 имеет разрешение 420x461.
cat.4450,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4450.jpg,cat,473,499,jpg,Кот,Изображение cat.4450 имеет разрешение 473x499.
cat.4451,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4451.jpg,cat,499,342,jpg,Кот,Изображение cat.4451 имеет разрешение 499x342.
cat.4452,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4452.jpg,cat,499,377,jpg,Кот,Изображение cat.4452 имеет разрешение 499x377.
cat.4453,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4453.jpg,cat,500,374,jpg,Кот,Изображение cat.4453 имеет разрешение 500x374.
cat.4454,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4454.jpg,cat,186,269,jpg,Кот,Изображение cat.4454 имеет разрешение 186x269.
cat.4455,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4455.jpg,cat,499,309,jpg,Кот,Изображение cat.4455 имеет разрешение 499x309.
cat.4456,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4456.jpg,cat,499,375,jpg,Кот,Изображение cat.4456 имеет разрешение 499x375.
cat.4457,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4457.jpg,cat,500,332,jpg,Кот,Изображение cat.4457 имеет разрешение 500x332.
cat.4458,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4458.jpg,cat,420,299,jpg,Кот,Изображение cat.4458 имеет разрешение 420x299.
cat.4459,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4459.jpg,cat,499,375,jpg,Кот,Изображение cat.4459 имеет разрешение 499x375.
cat.4460,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4460.jpg,cat,174,300,jpg,Кот,Изображение cat.4460 имеет разрешение 174x300.
cat.4461,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4461.jpg,cat,499,399,jpg,Кот,Изображение cat.4461 имеет разрешение 499x399.
cat.4462,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4462.jpg,cat,499,375,jpg,Кот,Изображение cat.4462 имеет разрешение 499x375.
cat.4463,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4463.jpg,cat,499,333,jpg,Кот,Изображение cat.4463 имеет разрешение 499x333.
cat.4464,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4464.jpg,cat,500,374,jpg,Кот,Изображение cat.4464 имеет разрешение 500x374.
cat.4465,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4465.jpg,cat,400,500,jpg,Кот,Изображение cat.4465 имеет разрешение 400x500.
cat.4466,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4466.jpg,cat,312,500,jpg,Кот,Изображение cat.4466 имеет разрешение 312x500.
cat.4467,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4467.jpg,cat,499,375,jpg,Кот,Изображение cat.4467 имеет разрешение 499x375.
cat.4468,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4468.jpg,cat,499,375,jpg,Кот,Изображение cat.4468 имеет разрешение 499x375.
cat.4469,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4469.jpg,cat,499,375,jpg,Кот,Изображение cat.4469 имеет разрешение 499x375.
cat.4470,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4470.jpg,cat,357,345,jpg,Кот,Изображение cat.4470 имеет разрешение 357x345.
cat.4471,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4471.jpg,cat,199,202,jpg,Кот,Изображение cat.4471 имеет разрешение 199x202.
cat.4472,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4472.jpg,cat,499,375,jpg,Кот,Изображение cat.4472 имеет разрешение 499x375.
cat.4473,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4473.jpg,cat,319,240,jpg,Кот,Изображение cat.4473 имеет разрешение 319x240.
cat.4474,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4474.jpg,cat,500,374,jpg,Кот,Изображение cat.4474 имеет разрешение 500x374.
cat.4475,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4475.jpg,cat,499,333,jpg,Кот,Изображение cat.4475 имеет разрешение 499x333.
cat.4476,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4476.jpg,cat,500,398,jpg,Кот,Изображение cat.4476 имеет разрешение 500x398.
cat.4477,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4477.jpg,cat,499,375,jpg,Кот,Изображение cat.4477 имеет разрешение 499x375.
cat.4478,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4478.jpg,cat,500,331,jpg,Кот,Изображение cat.4478 имеет разрешение 500x331.
cat.4479,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4479.jpg,cat,499,375,jpg,Кот,Изображение cat.4479 имеет разрешение 499x375.
cat.4480,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4480.jpg,cat,500,308,jpg,Кот,Изображение cat.4480 имеет разрешение 500x308.
cat.4481,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4481.jpg,cat,350,290,jpg,Кот,Изображение cat.4481 имеет разрешение 350x290.
cat.4482,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4482.jpg,cat,500,339,jpg,Кот,Изображение cat.4482 имеет разрешение 500x339.
cat.4483,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4483.jpg,cat,204,116,jpg,Кот,Изображение cat.4483 имеет разрешение 204x116.
cat.4484,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4484.jpg,cat,410,499,jpg,Кот,Изображение cat.4484 имеет разрешение 410x499.
cat.4485,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4485.jpg,cat,500,374,jpg,Кот,Изображение cat.4485 имеет разрешение 500x374.
cat.4486,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4486.jpg,cat,500,374,jpg,Кот,Изображение cat.4486 имеет разрешение 500x374.
cat.4487,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4487.jpg,cat,499,289,jpg,Кот,Изображение cat.4487 имеет разрешение 499x289.
cat.4488,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4488.jpg,cat,500,374,jpg,Кот,Изображение cat.4488 имеет разрешение 500x374.
cat.4489,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4489.jpg,cat,499,375,jpg,Кот,Изображение cat.4489 имеет разрешение 499x375.
cat.4490,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4490.jpg,cat,499,345,jpg,Кот,Изображение cat.4490 имеет разрешение 499x345.
cat.4491,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4491.jpg,cat,472,500,jpg,Кот,Изображение cat.4491 имеет разрешение 472x500.
cat.4492,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4492.jpg,cat,441,499,jpg,Кот,Изображение cat.4492 имеет разрешение 441x499.
cat.4493,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4493.jpg,cat,500,374,jpg,Кот,Изображение cat.4493 имеет разрешение 500x374.
cat.4494,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4494.jpg,cat,499,333,jpg,Кот,Изображение cat.4494 имеет разрешение 499x333.
cat.4495,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4495.jpg,cat,403,499,jpg,Кот,Изображение cat.4495 имеет разрешение 403x499.
cat.4496,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4496.jpg,cat,409,500,jpg,Кот,Изображение cat.4496 имеет разрешение 409x500.
cat.4497,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4497.jpg,cat,500,374,jpg,Кот,Изображение cat.4497 имеет разрешение 500x374.
cat.4498,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4498.jpg,cat,250,169,jpg,Кот,Изображение cat.4498 имеет разрешение 250x169.
cat.4499,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4499.jpg,cat,500,374,jpg,Кот,Изображение cat.4499 имеет разрешение 500x374.
cat.4500,c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4500.jpg,cat,500,332,jpg,Кот,Изображение cat.4500 имеет разрешение 500x332.
