file_path,labels,width,height,format_type
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.769.jpg,dog,408,413,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.77.jpg,dog,337,306,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.770.jpg,dog,250,246,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.771.jpg,dog,499,333,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.772.jpg,dog,119,160,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.773.jpg,dog,397,399,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.774.jpg,dog,322,323,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.775.png,dog,448,500,PNG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.776.jpg,dog,204,154,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.777.jpg,dog,500,332,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.778.jpg,dog,254,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.779.jpg,dog,500,332,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.78.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.780.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.781.jpg,dog,119,147,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.782.jpg,dog,500,448,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.783.jpg,dog,500,332,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.784.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.785.jpg,dog,429,287,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.786.jpg,dog,300,399,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.787.jpg,dog,450,267,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.788.jpg,dog,259,344,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.789.jpg,dog,500,402,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.79.jpg,dog,251,254,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.790.jpg,dog,500,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.791.jpg,dog,286,248,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.792.jpg,dog,171,179,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.793.jpg,dog,399,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.794.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.795.jpg,dog,300,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.796.jpg,dog,308,346,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.797.jpg,dog,448,335,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.798.jpg,dog,249,293,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.799.jpg,dog,432,323,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.8.jpg,dog,469,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.80.jpg,dog,457,368,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.800.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.801.jpg,dog,319,240,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.802.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.803.jpg,dog,440,457,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.804.jpg,dog,301,287,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.805.jpg,dog,288,300,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.806.jpg,dog,245,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.807.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.808.jpg,dog,414,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.809.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.81.jpg,dog,105,110,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.810.jpg,dog,315,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.811.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.812.jpg,dog,300,224,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.813.jpg,dog,313,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.814.jpg,dog,450,399,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.815.jpg,dog,499,451,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.816.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.817.png,dog,320,239,PNG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.818.jpg,dog,318,371,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.819.jpg,dog,149,200,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.82.png,dog,500,463,PNG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.820.jpg,dog,499,387,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.821.jpg,dog,349,330,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.822.jpg,dog,304,302,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.823.jpg,dog,500,395,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.824.jpg,dog,374,282,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.825.jpg,dog,460,346,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.826.jpg,dog,333,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.827.jpg,dog,313,454,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.828.jpg,dog,500,417,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.829.jpg,dog,224,391,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.83.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.830.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.831.jpg,dog,450,437,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.832.jpg,dog,336,431,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.833.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.834.jpg,dog,314,234,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.835.jpg,dog,374,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.836.jpg,dog,374,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.837.jpg,dog,419,400,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.838.jpg,dog,499,458,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.839.jpg,dog,375,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.84.jpg,dog,357,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.840.jpg,dog,428,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.841.jpg,dog,264,244,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.842.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.843.jpg,dog,499,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.844.jpg,dog,415,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.845.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.846.jpg,dog,290,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.847.jpg,dog,340,239,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.848.jpg,dog,320,239,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.849.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.85.jpg,dog,224,243,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.850.jpg,dog,431,324,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.851.jpg,dog,374,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.852.jpg,dog,292,252,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.853.jpg,dog,499,353,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.854.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.855.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.856.jpg,dog,499,359,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.857.jpg,dog,429,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.858.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.859.jpg,dog,255,255,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.86.jpg,dog,139,137,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.860.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.861.jpg,dog,138,186,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.862.jpg,dog,342,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.863.jpg,dog,350,261,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.864.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.865.jpg,dog,277,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.866.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.867.jpg,dog,349,262,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.868.jpg,dog,380,480,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.869.jpg,dog,326,447,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.87.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.870.jpg,dog,410,333,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.871.jpg,dog,240,179,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.872.jpg,dog,408,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.873.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.874.jpg,dog,400,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.875.jpg,dog,346,288,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.876.jpg,dog,472,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.877.jpg,dog,375,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.878.jpg,dog,500,428,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.879.jpg,dog,422,279,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.88.jpg,dog,500,328,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.880.jpg,dog,499,467,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.881.jpg,dog,99,100,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.882.jpg,dog,499,333,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.883.jpg,dog,279,337,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.884.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.885.jpg,dog,487,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.886.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.887.jpg,dog,345,414,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.888.jpg,dog,249,431,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.889.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.89.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.890.jpg,dog,430,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.891.jpg,dog,499,449,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.892.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.893.jpg,dog,499,491,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.894.jpg,dog,319,378,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.895.jpg,dog,268,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.896.jpg,dog,424,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.897.jpg,dog,212,175,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.898.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.899.jpg,dog,448,335,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.9.jpg,dog,368,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.90.jpg,dog,285,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.900.jpg,dog,460,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.901.jpg,dog,474,411,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.902.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.903.jpg,dog,349,325,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.904.jpg,dog,350,233,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.905.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.906.jpg,dog,423,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.907.jpg,dog,353,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.908.jpg,dog,500,391,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.909.jpg,dog,189,209,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.91.jpg,dog,199,218,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.910.jpg,dog,480,319,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.911.jpg,dog,414,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.912.jpg,dog,426,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.913.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.914.jpg,dog,372,394,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.915.jpg,dog,374,417,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.916.jpg,dog,499,392,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.917.jpg,dog,500,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.918.jpg,dog,479,312,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.919.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.92.jpg,dog,313,233,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.920.jpg,dog,399,300,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.921.jpg,dog,194,229,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.922.jpg,dog,360,239,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.923.jpg,dog,319,240,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.924.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.925.jpg,dog,320,239,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.926.jpg,dog,366,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.927.jpg,dog,59,80,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.928.jpg,dog,500,489,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.929.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.93.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.930.jpg,dog,250,244,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.931.jpg,dog,500,371,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.932.jpg,dog,500,332,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.933.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.934.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.935.jpg,dog,320,239,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.936.jpg,dog,200,179,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.937.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.938.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.939.jpg,dog,337,307,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.94.jpg,dog,488,262,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.940.jpg,dog,499,337,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.941.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.942.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.943.jpg,dog,90,99,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.944.jpg,dog,499,411,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.945.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.946.jpg,dog,322,400,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.947.jpg,dog,400,426,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.948.jpg,dog,500,495,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.949.jpg,dog,500,402,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.95.jpg,dog,499,332,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.950.jpg,dog,430,286,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.951.jpg,dog,302,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.952.jpg,dog,374,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.953.jpg,dog,240,319,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.954.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.955.jpg,dog,499,378,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.956.jpg,dog,200,187,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.957.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.958.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.959.jpg,dog,230,246,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.96.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.960.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.961.jpg,dog,450,316,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.962.jpg,dog,499,496,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.963.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.964.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.965.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.966.jpg,dog,350,365,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.967.jpg,dog,375,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.968.jpg,dog,500,373,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.969.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.97.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.970.jpg,dog,267,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.971.jpg,dog,474,475,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.972.jpg,dog,499,255,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.973.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.974.jpg,dog,500,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.975.jpg,dog,332,384,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.976.jpg,dog,500,431,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.977.jpg,dog,500,459,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.978.jpg,dog,500,419,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.979.jpg,dog,407,434,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.98.jpg,dog,500,480,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.980.jpg,dog,214,221,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.981.jpg,dog,499,389,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.982.jpg,dog,247,395,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.983.jpg,dog,146,200,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.984.jpg,dog,499,343,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.985.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.986.jpg,dog,500,331,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.987.jpg,dog,310,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.988.jpg,dog,375,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.989.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.99.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.990.jpg,dog,100,74,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.991.jpg,dog,400,372,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.992.jpg,dog,329,258,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.993.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.994.jpg,dog,500,331,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.995.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.996.jpg,dog,349,262,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.997.jpg,dog,249,181,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.998.jpg,dog,494,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.999.jpg,dog,483,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4001.jpg,cat,498,415,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4002.jpg,cat,375,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4003.jpg,cat,500,399,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4004.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4005.jpg,cat,360,359,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4006.jpg,cat,499,334,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4007.jpg,cat,174,310,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4008.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4009.jpg,cat,335,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4010.jpg,cat,500,412,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4011.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\test_set\cat.4012.jpg,cat,199,267,JPG
